index,trading_date,total_turnover,basis_spread,volume,low,close,open,limit_up,limit_down,open_interest,high
2015-05-08 22:15:00,2015-05-11,5232774200.0,,119726.0,436.338,436.469,438.316,452.617,418.416,1275330.0,438.816
2015-05-08 22:30:00,2015-05-11,3475385000.0,,79390.0,436.404,437.888,436.47,452.617,418.422,1282624.0,439.375
2015-05-08 22:45:00,2015-05-11,3417711400.0,,77820.0,437.459,439.687,437.889,452.618,418.422,1285364.0,440.819
2015-05-08 23:00:00,2015-05-11,2984695900.0,,67966.0,438.134,439.255,439.687,452.616,418.42,1280628.0,440.18
2015-05-08 23:15:00,2015-05-11,1851387800.0,,42106.0,438.759,439.751,439.62,452.614,418.419,1281286.0,440.677
2015-05-08 23:30:00,2015-05-11,5155282100.0,,116840.0,439.751,441.606,440.247,452.619,418.421,1281796.0,442.102
2015-05-11 09:15:00,2015-05-11,17315326000.0,,390258.0,441.184,442.11,443.033,452.629,418.425,1278096.0,446.133
2015-05-11 09:30:00,2015-05-11,5294287900.0,,120128.0,439.761,441.685,441.679,452.638,418.433,1292252.0,442.174
2015-05-11 09:45:00,2015-05-11,5705038800.0,,129802.0,437.845,438.771,441.685,452.638,418.439,1280470.0,441.748
2015-05-11 10:00:00,2015-05-11,5031203900.0,,114558.0,437.781,438.897,438.341,452.635,418.439,1288382.0,440.321
2015-05-11 10:15:00,2015-05-11,6387635800.0,,145064.0,438.834,440.384,438.898,452.635,418.438,1299642.0,441.743
2015-05-11 10:45:00,2015-05-11,3081272100.0,,69996.0,439.457,439.888,440.385,452.633,418.439,1288380.0,441.312
2015-05-11 11:00:00,2015-05-11,3437715000.0,,78004.0,439.888,440.319,439.889,452.633,418.439,1296240.0,441.375
2015-05-11 11:15:00,2015-05-11,1829729600.0,,41584.0,439.393,439.457,440.32,452.634,418.44,1301208.0,440.88
2015-05-11 11:30:00,2015-05-11,3680214300.0,,83706.0,438.898,440.383,439.457,452.633,418.438,1296598.0,440.879
2015-05-11 13:45:00,2015-05-11,3122840800.0,,70978.0,439.453,440.38,440.382,452.626,418.431,1307962.0,441.371
2015-05-11 14:00:00,2015-05-11,1306717700.0,,29666.0,439.949,440.813,440.444,452.624,418.433,1310216.0,440.877
2015-05-11 14:15:00,2015-05-11,2710043400.0,,61490.0,439.95,440.876,440.812,452.624,418.431,1302838.0,441.372
2015-05-11 14:30:00,2015-05-11,7070278700.0,,159936.0,440.381,440.943,440.812,452.624,418.43,1311522.0,443.291
2015-05-11 14:45:00,2015-05-11,5167798000.0,,117424.0,438.96,439.888,440.878,452.627,418.434,1323172.0,441.374
2015-05-11 15:00:00,2015-05-11,5801358600.0,,131712.0,438.834,441.743,439.889,452.631,418.438,1295378.0,442.239
2015-05-11 21:15:00,2015-05-12,8459088400.0,,191552.0,439.403,441.447,441.944,457.906,422.852,1321200.0,443.303
2015-05-11 21:30:00,2015-05-12,11374743000.0,,256036.0,441.385,444.733,441.385,457.907,422.853,1355634.0,445.665
2015-05-11 21:45:00,2015-05-12,3732775400.0,,83980.0,443.309,443.743,444.299,457.906,422.856,1364178.0,445.23
2015-05-11 22:00:00,2015-05-12,2183127400.0,,49210.0,442.815,443.25,443.682,457.907,422.856,1367270.0,444.675
2015-05-11 22:15:00,2015-05-12,4204473100.0,,94876.0,441.824,443.75,443.685,457.908,422.857,1356402.0,444.245
2015-05-11 22:30:00,2015-05-12,2182826800.0,,49174.0,442.759,444.183,443.688,457.908,422.857,1348124.0,444.741
2015-05-11 22:45:00,2015-05-12,999087900.0,,22530.0,442.758,443.254,444.183,457.908,422.857,1352650.0,444.679
2015-05-11 23:00:00,2015-05-12,1266385200.0,,28562.0,442.759,443.256,443.254,457.909,422.858,1354082.0,444.184
2015-05-11 23:15:00,2015-05-12,1119546800.0,,25278.0,442.264,442.698,443.194,457.909,422.858,1350438.0,443.751
2015-05-11 23:30:00,2015-05-12,3713895200.0,,84042.0,440.837,440.9,442.699,457.91,422.858,1321820.0,443.256
2015-05-12 09:15:00,2015-05-12,16615531500.0,,377674.0,438.356,438.852,440.774,457.91,422.856,1358280.0,441.764
2015-05-12 09:30:00,2015-05-12,12910617600.0,,295948.0,433.829,434.882,439.286,457.911,422.856,1327270.0,439.843
2015-05-12 09:45:00,2015-05-12,6487959300.0,,148820.0,434.387,436.867,434.883,457.914,422.857,1327562.0,437.301
2015-05-12 10:00:00,2015-05-12,1728751600.0,,39644.0,435.815,436.309,436.371,457.914,422.86,1334098.0,436.868
2015-05-12 10:15:00,2015-05-12,1318227000.0,,30224.0,435.876,436.433,436.372,457.913,422.859,1329464.0,436.928
2015-05-12 10:45:00,2015-05-12,3955117400.0,,90352.0,436.371,437.921,436.371,457.912,422.859,1330058.0,438.85
2015-05-12 11:00:00,2015-05-12,3984672900.0,,90998.0,436.869,437.426,437.921,457.913,422.86,1330192.0,439.284
2015-05-12 11:15:00,2015-05-12,1663949700.0,,38078.0,436.373,436.867,437.364,457.913,422.858,1324932.0,437.859
2015-05-12 11:30:00,2015-05-12,1001389100.0,,22928.0,436.433,436.867,437.3,457.911,422.858,1322400.0,437.858
2015-05-12 13:45:00,2015-05-12,5050561900.0,,115796.0,435.38,435.444,437.3,457.913,422.858,1320612.0,437.362
2015-05-12 14:00:00,2015-05-12,8921129900.0,,204182.0,434.452,437.86,435.815,457.914,422.859,1318838.0,438.851
2015-05-12 14:15:00,2015-05-12,3128367100.0,,71460.0,436.869,437.927,437.86,457.914,422.86,1321498.0,438.423
2015-05-12 14:30:00,2015-05-12,2985648300.0,,68242.0,436.997,437.431,438.361,457.913,422.86,1321022.0,438.423
2015-05-12 14:45:00,2015-05-12,943174600.0,,21572.0,436.935,437.431,437.431,457.913,422.859,1316478.0,437.926
2015-05-12 15:00:00,2015-05-12,4562300500.0,,104438.0,436.006,436.811,437.43,457.914,422.859,1300856.0,437.927
2015-05-12 21:15:00,2015-05-13,11168051400.0,,254212.0,436.939,436.939,438.918,456.828,421.768,1328312.0,441.332
2015-05-12 21:30:00,2015-05-13,3502163100.0,,79994.0,436.878,438.424,436.939,456.828,421.773,1320936.0,438.858
2015-05-12 21:45:00,2015-05-13,5766653900.0,,131146.0,438.423,439.845,438.858,456.826,421.768,1320438.0,440.773
2015-05-12 22:00:00,2015-05-13,3428891300.0,,78172.0,437.428,438.357,439.845,456.821,421.768,1323712.0,440.34
2015-05-12 22:15:00,2015-05-13,2932509400.0,,66948.0,437.365,438.852,438.357,456.82,421.767,1324814.0,439.348
2015-05-12 22:30:00,2015-05-13,2380538100.0,,54322.0,437.488,437.921,438.914,456.819,421.765,1325398.0,439.347
2015-05-12 22:45:00,2015-05-13,1434421100.0,,32800.0,436.932,437.923,437.921,456.819,421.765,1328088.0,438.419
2015-05-12 23:00:00,2015-05-13,315003600.0,,7188.0,437.923,437.986,438.356,456.819,421.767,1327186.0,438.419
2015-05-12 23:15:00,2015-05-13,955744400.0,,21830.0,437.427,437.923,437.986,456.819,421.766,1324934.0,438.419
2015-05-12 23:30:00,2015-05-13,634643900.0,,14494.0,437.49,437.924,437.923,456.818,421.766,1322912.0,438.419
2015-05-13 09:15:00,2015-05-13,10207202000.0,,232362.0,437.49,439.832,437.986,456.818,421.755,1317900.0,440.821
2015-05-13 09:30:00,2015-05-13,5947534100.0,,135310.0,437.916,437.916,440.262,456.807,421.755,1322788.0,441.194
2015-05-13 09:45:00,2015-05-13,3008051300.0,,68610.0,437.914,438.843,438.348,456.806,421.756,1313728.0,439.771
2015-05-13 10:00:00,2015-05-13,1077173100.0,,24554.0,438.346,439.274,439.276,456.806,421.756,1313210.0,439.276
2015-05-13 10:15:00,2015-05-13,774713400.0,,17656.0,438.345,439.273,439.274,456.804,421.756,1308904.0,439.337
2015-05-13 10:45:00,2015-05-13,1180017300.0,,26900.0,438.282,438.839,438.841,456.804,421.753,1303210.0,439.273
2015-05-13 11:00:00,2015-05-13,1714832700.0,,39056.0,438.343,439.768,438.839,456.804,421.753,1304392.0,439.832
2015-05-13 11:15:00,2015-05-13,1396271600.0,,31794.0,438.346,438.778,439.768,456.804,421.755,1301712.0,440.264
2015-05-13 11:30:00,2015-05-13,12392234800.0,,285066.0,431.964,432.893,438.346,456.804,421.752,1300010.0,439.337
2015-05-13 13:45:00,2015-05-13,11307907500.0,,261256.0,431.901,432.889,432.955,456.807,421.754,1314114.0,434.312
2015-05-13 14:00:00,2015-05-13,5281554700.0,,122034.0,431.897,432.892,432.888,456.808,421.755,1325016.0,434.312
2015-05-13 14:15:00,2015-05-13,5985265100.0,,138448.0,431.405,431.9,432.83,456.81,421.76,1323774.0,433.758
2015-05-13 14:30:00,2015-05-13,3325322800.0,,76824.0,431.837,433.323,431.9,456.81,421.76,1322104.0,433.819
2015-05-13 14:45:00,2015-05-13,3694252400.0,,85518.0,430.906,431.835,433.323,456.808,421.759,1323214.0,433.323
2015-05-13 15:00:00,2015-05-13,8593326600.0,,199842.0,428.361,428.851,431.402,456.809,421.75,1307616.0,432.458
2015-05-13 21:15:00,2015-05-14,10977459300.0,,255888.0,426.531,428.147,429.714,452.894,418.607,1348082.0,430.039
2015-05-13 21:30:00,2015-05-14,5788245800.0,,134606.0,428.084,429.583,428.084,452.724,418.608,1372468.0,431.008
2015-05-13 21:45:00,2015-05-14,2227392400.0,,51754.0,429.521,429.581,430.018,452.724,418.611,1364468.0,431.01
2015-05-13 22:00:00,2015-05-14,3840144800.0,,89562.0,427.592,428.524,429.643,452.723,418.611,1359224.0,430.078
2015-05-13 22:15:00,2015-05-14,2092189600.0,,48808.0,427.655,428.153,428.461,452.722,418.611,1365968.0,429.084
2015-05-13 22:30:00,2015-05-14,1538159600.0,,35918.0,428.023,428.023,428.587,452.722,418.608,1364856.0,429.021
2015-05-13 22:45:00,2015-05-14,2153986700.0,,50298.0,427.028,427.091,428.023,452.718,418.606,1364456.0,428.953
2015-05-13 23:00:00,2015-05-14,5378784000.0,,126238.0,424.594,426.582,427.027,452.719,418.605,1365700.0,427.524
2015-05-13 23:15:00,2015-05-14,1287996900.0,,30284.0,425.027,425.091,426.582,452.715,418.604,1367508.0,426.582
2015-05-13 23:30:00,2015-05-14,7944718300.0,,187928.0,420.668,421.598,425.031,452.721,418.596,1350330.0,425.528
2015-05-14 09:15:00,2015-05-14,7909855600.0,,187618.0,420.115,423.095,421.664,452.718,418.599,1348680.0,423.095
2015-05-14 09:30:00,2015-05-14,5357030300.0,,127162.0,420.11,421.105,423.096,452.712,418.597,1350664.0,423.096
2015-05-14 09:45:00,2015-05-14,3199209300.0,,75782.0,421.037,422.096,421.599,452.709,418.596,1350102.0,423.026
2015-05-14 10:00:00,2015-05-14,2146289000.0,,50884.0,420.666,422.092,422.529,452.707,418.593,1356210.0,423.089
2015-05-14 10:15:00,2015-05-14,6514954900.0,,154626.0,419.667,421.092,422.091,452.703,418.588,1352836.0,422.585
2015-05-14 10:45:00,2015-05-14,3181086800.0,,75580.0,420.098,420.659,420.66,452.699,418.586,1341484.0,421.588
2015-05-14 11:00:00,2015-05-14,2187342100.0,,51982.0,419.667,419.667,421.091,452.701,418.587,1343486.0,421.524
2015-05-14 11:15:00,2015-05-14,2674872100.0,,63708.0,419.171,420.035,419.667,452.703,418.589,1350604.0,420.598
2015-05-14 11:30:00,2015-05-14,6189589400.0,,147632.0,418.673,419.177,419.603,452.711,418.591,1343988.0,420.099
2015-05-14 13:45:00,2015-05-14,17247868700.0,,411410.0,418.596,419.098,419.177,452.711,418.578,1306792.0,422.011
2015-05-14 14:00:00,2015-05-14,12295773900.0,,292820.0,418.59,421.642,419.168,452.701,418.573,1274190.0,422.569
2015-05-14 14:15:00,2015-05-14,4473970500.0,,106042.0,421.08,421.583,422.073,452.699,418.576,1288052.0,422.643
2015-05-14 14:30:00,2015-05-14,4611538300.0,,109296.0,419.659,422.145,421.65,452.699,418.579,1279292.0,423.072
2015-05-14 14:45:00,2015-05-14,5795350700.0,,137248.0,420.656,421.153,422.078,452.701,418.58,1278948.0,423.505
2015-05-14 15:00:00,2015-05-14,3832456400.0,,90926.0,420.721,421.64,421.585,452.7,418.57,1261068.0,422.137
2015-05-14 21:15:00,2015-05-15,6195965400.0,,146564.0,421.144,423.13,422.496,439.12,406.01,1292144.0,424.055
2015-05-14 21:30:00,2015-05-15,3505358300.0,,83120.0,421.144,421.709,423.13,439.121,406.011,1307510.0,423.13
2015-05-14 21:45:00,2015-05-15,2099164400.0,,49690.0,421.642,422.203,422.139,439.121,406.011,1302024.0,423.134
2015-05-14 22:00:00,2015-05-15,2026416500.0,,47910.0,422.136,423.13,422.136,439.121,406.01,1304308.0,423.63
2015-05-14 22:15:00,2015-05-15,5683355700.0,,133888.0,422.7,425.121,422.7,439.12,406.009,1314574.0,425.619
2015-05-14 22:30:00,2015-05-15,2334704300.0,,55046.0,423.131,423.629,425.121,439.12,406.012,1305734.0,425.188
2015-05-14 22:45:00,2015-05-15,1903218200.0,,44990.0,422.636,423.203,423.628,439.122,406.012,1303854.0,423.633
2015-05-14 23:00:00,2015-05-15,1258808400.0,,29764.0,422.209,423.629,423.135,439.122,406.013,1304486.0,423.697
2015-05-14 23:15:00,2015-05-15,394851600.0,,9334.0,422.701,422.701,423.629,439.118,406.012,1303854.0,423.629
2015-05-14 23:30:00,2015-05-15,3498001800.0,,82850.0,421.21,422.272,422.701,439.12,406.012,1296550.0,423.198
2015-05-15 09:15:00,2015-05-15,4605140300.0,,109094.0,420.779,421.209,421.774,439.119,406.01,1306034.0,423.198
2015-05-15 09:30:00,2015-05-15,2805982800.0,,66550.0,420.78,421.771,421.638,439.117,406.006,1308660.0,422.699
2015-05-15 09:45:00,2015-05-15,2173646000.0,,51476.0,421.703,422.764,421.771,439.113,406.002,1308586.0,422.765
2015-05-15 10:00:00,2015-05-15,1601065600.0,,37980.0,420.776,421.206,422.266,439.113,406.004,1317254.0,422.764
2015-05-15 10:15:00,2015-05-15,4694198600.0,,111678.0,419.284,420.278,420.709,439.114,406.007,1321952.0,421.274
2015-05-15 10:45:00,2015-05-15,2064592900.0,,49064.0,419.849,420.708,420.776,439.114,406.009,1323908.0,421.273
2015-05-15 11:00:00,2015-05-15,2203212400.0,,52296.0,420.279,421.701,420.279,439.114,406.006,1312158.0,421.702
2015-05-15 11:15:00,2015-05-15,1078708200.0,,25586.0,420.776,422.199,421.702,439.112,406.006,1313702.0,422.199
2015-05-15 11:30:00,2015-05-15,3177504200.0,,75378.0,420.207,420.773,422.131,439.113,406.001,1302744.0,422.698
2015-05-15 13:45:00,2015-05-15,14066869000.0,,336790.0,415.796,416.862,420.774,439.11,405.994,1324478.0,421.272
2015-05-15 14:00:00,2015-05-15,7562153700.0,,180914.0,416.364,419.279,417.223,439.109,406.003,1335346.0,419.28
2015-05-15 14:15:00,2015-05-15,14238331800.0,,337966.0,418.85,421.836,418.85,439.112,406.004,1333526.0,423.69
2015-05-15 14:30:00,2015-05-15,9755460600.0,,230076.0,421.769,424.185,421.837,439.109,406.002,1340624.0,425.179
2015-05-15 14:45:00,2015-05-15,12264993100.0,,287974.0,424.118,425.117,424.615,439.112,406.0,1331530.0,427.103
2015-05-15 15:00:00,2015-05-15,9018537200.0,,211656.0,424.119,427.33,425.613,439.109,405.831,1318846.0,427.399
2015-05-15 21:15:00,2015-05-18,6398023900.0,,150084.0,424.908,425.346,426.332,437.983,404.973,1348730.0,426.911
2015-05-15 21:30:00,2015-05-18,3311124800.0,,77822.0,424.415,424.914,425.413,437.985,404.98,1345612.0,425.914
2015-05-15 21:45:00,2015-05-18,3120100100.0,,73548.0,422.979,423.478,424.914,437.987,404.972,1337000.0,425.413
2015-05-15 22:00:00,2015-05-18,1873521800.0,,44182.0,422.979,424.476,422.979,437.987,404.97,1330532.0,424.477
2015-05-15 22:15:00,2015-05-18,3404514900.0,,79958.0,423.977,425.481,424.408,437.992,404.969,1352294.0,426.479
2015-05-15 22:30:00,2015-05-18,1138755600.0,,26760.0,424.98,424.98,425.548,437.995,404.972,1349452.0,425.98
2015-05-15 22:45:00,2015-05-18,660367100.0,,15536.0,424.548,425.047,424.98,437.996,404.969,1350006.0,425.479
2015-05-15 23:00:00,2015-05-18,1192720800.0,,27998.0,424.98,426.477,425.411,438.004,404.964,1354970.0,426.477
2015-05-15 23:15:00,2015-05-18,2377001000.0,,55732.0,425.483,425.915,426.477,438.009,404.965,1368032.0,426.981
2015-05-15 23:30:00,2015-05-18,1338771800.0,,31434.0,424.982,425.977,425.982,438.011,404.963,1358918.0,426.476
2015-05-18 09:15:00,2015-05-18,12759266700.0,,298904.0,422.976,428.916,425.975,438.022,404.952,1389322.0,429.415
2015-05-18 09:30:00,2015-05-18,4716592100.0,,110364.0,425.914,426.915,428.849,438.024,404.959,1385122.0,428.915
2015-05-18 09:45:00,2015-05-18,2540533300.0,,59628.0,424.917,426.417,426.48,438.026,404.958,1385202.0,426.912
2015-05-18 10:00:00,2015-05-18,1331515600.0,,31216.0,425.417,427.413,426.417,438.027,404.957,1384820.0,427.413
2015-05-18 10:15:00,2015-05-18,1376836600.0,,32224.0,426.416,426.483,427.346,438.026,404.957,1382352.0,427.412
2015-05-18 10:45:00,2015-05-18,1844344500.0,,43326.0,424.916,425.35,426.483,438.026,404.954,1375630.0,426.915
2015-05-18 11:00:00,2015-05-18,2864394100.0,,67382.0,423.918,425.416,425.416,438.026,404.953,1365754.0,425.914
2015-05-18 11:15:00,2015-05-18,2567841700.0,,60212.0,424.485,426.479,425.416,438.027,404.952,1370740.0,427.411
2015-05-18 11:30:00,2015-05-18,2211704900.0,,51928.0,424.483,424.982,426.412,438.026,404.95,1369852.0,426.844
2015-05-18 13:45:00,2015-05-18,1379649700.0,,32428.0,424.478,424.977,424.98,438.026,404.949,1371474.0,425.909
2015-05-18 14:00:00,2015-05-18,1413219100.0,,33258.0,424.408,425.042,425.342,438.026,404.947,1375208.0,425.476
2015-05-18 14:15:00,2015-05-18,1686779900.0,,39680.0,423.977,425.405,425.042,438.027,404.947,1372710.0,425.905
2015-05-18 14:30:00,2015-05-18,472918700.0,,11130.0,424.476,425.405,425.405,438.028,404.946,1371840.0,425.406
2015-05-18 14:45:00,2015-05-18,1478907400.0,,34762.0,424.408,425.407,424.973,438.031,404.945,1368554.0,425.904
2015-05-18 15:00:00,2015-05-18,5635574400.0,,133008.0,422.471,422.607,425.407,438.033,404.934,1351598.0,425.407
2015-05-18 21:15:00,2015-05-19,6317347800.0,,149908.0,420.112,420.112,421.733,442.335,408.465,1363178.0,422.038
2015-05-18 21:30:00,2015-05-19,3276119100.0,,77924.0,419.542,420.179,420.113,442.336,408.469,1369310.0,421.107
2015-05-18 21:45:00,2015-05-19,2297452100.0,,54712.0,419.107,419.54,420.11,442.335,408.468,1372198.0,420.608
2015-05-18 22:00:00,2015-05-19,4017728200.0,,95750.0,418.112,421.04,419.111,442.336,408.467,1378268.0,421.04
2015-05-18 22:15:00,2015-05-19,1535283900.0,,36524.0,419.546,420.476,420.609,442.337,408.47,1380666.0,421.04
2015-05-18 22:30:00,2015-05-19,285276300.0,,6796.0,419.547,419.614,420.476,442.337,408.472,1381768.0,420.477
2015-05-18 22:45:00,2015-05-19,1402417900.0,,33442.0,418.612,419.54,419.613,442.336,408.466,1374714.0,420.044
2015-05-18 23:00:00,2015-05-19,1114999100.0,,26608.0,418.179,418.179,419.539,442.33,408.464,1372230.0,419.61
2015-05-18 23:15:00,2015-05-19,2028511700.0,,48464.0,417.611,419.109,418.109,442.329,408.464,1380176.0,419.539
2015-05-18 23:30:00,2015-05-19,1012378600.0,,24140.0,418.61,419.176,419.471,442.328,408.465,1377876.0,419.606
2015-05-19 09:15:00,2015-05-19,3922721000.0,,93458.0,418.61,419.606,419.108,442.33,408.463,1376934.0,420.605
2015-05-19 09:30:00,2015-05-19,2123557800.0,,50580.0,418.61,419.108,419.606,442.326,408.461,1376648.0,420.536
2015-05-19 09:45:00,2015-05-19,1348532600.0,,32170.0,418.607,419.534,419.108,442.324,408.459,1374030.0,420.033
2015-05-19 10:00:00,2015-05-19,2455147700.0,,58620.0,417.606,417.675,419.534,442.323,408.458,1373440.0,419.534
2015-05-19 10:15:00,2015-05-19,3452711600.0,,82642.0,416.607,419.027,417.605,442.319,408.455,1364370.0,419.027
2015-05-19 10:45:00,2015-05-19,1150237800.0,,27474.0,418.033,418.531,418.529,442.315,408.454,1365166.0,419.029
2015-05-19 11:00:00,2015-05-19,1641829000.0,,39274.0,417.033,419.031,418.531,442.316,408.454,1367654.0,419.031
2015-05-19 11:15:00,2015-05-19,3967790000.0,,94514.0,418.602,419.963,419.031,442.319,408.456,1376352.0,420.462
2015-05-19 11:30:00,2015-05-19,7181482100.0,,170118.0,418.607,422.524,420.032,442.32,408.452,1368452.0,423.881
2015-05-19 13:45:00,2015-05-19,3670399700.0,,86962.0,420.531,421.956,422.881,442.315,408.452,1374890.0,422.95
2015-05-19 14:00:00,2015-05-19,1694038500.0,,40162.0,420.957,421.455,421.525,442.31,408.451,1373676.0,422.451
2015-05-19 14:15:00,2015-05-19,2253847100.0,,53556.0,420.027,420.46,421.387,442.314,408.452,1377716.0,421.456
2015-05-19 14:30:00,2015-05-19,2770931100.0,,66000.0,418.597,419.095,420.459,442.315,408.448,1372936.0,421.025
2015-05-19 14:45:00,2015-05-19,5486054200.0,,131092.0,417.523,418.089,419.095,442.308,408.445,1360552.0,419.523
2015-05-19 15:00:00,2015-05-19,7670380900.0,,183982.0,415.663,416.586,418.159,442.302,408.432,1343612.0,418.587
2015-05-19 21:15:00,2015-05-20,6755511900.0,,162626.0,414.085,415.727,415.521,435.586,402.58,1364024.0,416.642
2015-05-19 21:30:00,2015-05-20,2099352500.0,,50466.0,415.156,415.585,415.729,435.585,402.582,1362754.0,416.652
2015-05-19 21:45:00,2015-05-20,2993849000.0,,72036.0,414.581,415.078,415.582,435.583,402.579,1352858.0,416.079
2015-05-19 22:00:00,2015-05-20,2741535200.0,,65994.0,414.503,414.998,415.005,435.58,402.576,1349536.0,415.999
2015-05-19 22:15:00,2015-05-20,5586812000.0,,134810.0,413.077,414.002,415.0,435.582,402.576,1345768.0,415.425
2015-05-19 22:30:00,2015-05-20,4368099100.0,,105262.0,413.93,414.431,414.003,435.586,402.58,1346322.0,415.853
2015-05-19 22:45:00,2015-05-20,2604080500.0,,62934.0,413.364,413.366,414.854,435.589,402.582,1341492.0,414.855
2015-05-19 23:00:00,2015-05-20,2315235300.0,,55984.0,412.867,413.37,413.366,435.591,402.586,1333544.0,414.363
2015-05-19 23:15:00,2015-05-20,4891267300.0,,118478.0,411.447,413.297,413.369,435.593,402.588,1324482.0,413.866
2015-05-19 23:30:00,2015-05-20,2700469300.0,,65186.0,412.871,414.731,412.941,435.593,402.588,1312654.0,414.871
2015-05-20 09:15:00,2015-05-20,5794890200.0,,139682.0,412.876,414.805,414.375,435.597,402.591,1325194.0,416.372
2015-05-20 09:30:00,2015-05-20,1493256600.0,,35990.0,413.949,415.376,414.377,435.599,402.594,1324332.0,415.445
2015-05-20 09:45:00,2015-05-20,1434128800.0,,34522.0,414.452,414.883,414.949,435.6,402.597,1327530.0,416.303
2015-05-20 10:00:00,2015-05-20,1285730800.0,,30946.0,414.457,415.451,415.311,435.602,402.598,1333346.0,415.948
2015-05-20 10:15:00,2015-05-20,1512069300.0,,36352.0,414.953,415.382,415.452,435.602,402.599,1338132.0,416.31
2015-05-20 10:45:00,2015-05-20,3088577400.0,,74556.0,413.381,414.306,414.953,435.602,402.596,1328928.0,415.45
2015-05-20 11:00:00,2015-05-20,593389600.0,,14340.0,413.804,414.301,414.306,435.599,402.595,1325588.0,414.801
2015-05-20 11:15:00,2015-05-20,2707403400.0,,65566.0,411.814,412.312,413.873,435.602,402.595,1323744.0,414.304
2015-05-20 11:30:00,2015-05-20,3940213100.0,,95218.0,412.317,413.66,412.317,435.604,402.596,1316474.0,415.024
2015-05-20 13:45:00,2015-05-20,7639811700.0,,185648.0,410.041,410.471,414.088,435.608,402.594,1305112.0,414.088
2015-05-20 14:00:00,2015-05-20,6806295800.0,,165340.0,409.478,411.548,410.471,435.612,402.605,1298456.0,412.905
2015-05-20 14:15:00,2015-05-20,2363972400.0,,57374.0,410.979,411.548,411.48,435.612,402.608,1293908.0,412.544
2015-05-20 14:30:00,2015-05-20,4014136000.0,,97496.0,410.553,410.985,411.548,435.614,402.609,1288096.0,412.046
2015-05-20 14:45:00,2015-05-20,2843212400.0,,69046.0,410.485,411.482,410.985,435.614,402.61,1270304.0,412.051
2015-05-20 15:00:00,2015-05-20,6839948400.0,,165250.0,411.05,413.973,411.483,435.613,402.607,1265518.0,415.464
2015-05-20 21:15:00,2015-05-21,7081028100.0,,170176.0,413.973,415.964,416.259,429.763,396.892,1281210.0,416.97
2015-05-20 21:30:00,2015-05-21,2017989500.0,,48558.0,415.034,415.532,416.464,429.757,396.891,1285392.0,416.53
2015-05-20 21:45:00,2015-05-21,4701748500.0,,112598.0,415.033,418.95,415.531,429.76,396.89,1283672.0,418.95
2015-05-20 22:00:00,2015-05-21,9832050800.0,,233988.0,417.96,420.891,418.953,429.76,396.892,1294044.0,421.456
2015-05-20 22:15:00,2015-05-21,5455462700.0,,130060.0,417.551,418.413,420.895,429.771,396.897,1310432.0,420.895
2015-05-20 22:30:00,2015-05-21,2560303000.0,,61206.0,417.058,417.978,417.982,429.77,396.901,1312454.0,418.482
2015-05-20 22:45:00,2015-05-21,1917363600.0,,45884.0,416.912,417.476,417.979,429.766,396.9,1310020.0,418.478
2015-05-20 23:00:00,2015-05-21,3342624000.0,,79998.0,416.053,417.485,417.475,429.771,396.899,1320370.0,418.402
2015-05-20 23:15:00,2015-05-21,863613200.0,,20680.0,416.982,417.977,417.485,429.769,396.903,1315854.0,417.977
2015-05-20 23:30:00,2015-05-21,1925551800.0,,46010.0,417.475,417.908,417.546,429.767,396.899,1301724.0,418.474
2015-05-21 09:15:00,2015-05-21,5453443900.0,,130108.0,417.54,418.544,418.037,429.766,396.897,1299950.0,420.037
2015-05-21 09:30:00,2015-05-21,1775469700.0,,42416.0,417.547,417.552,419.04,429.766,396.9,1300794.0,419.041
2015-05-21 09:45:00,2015-05-21,2844976700.0,,68000.0,417.046,418.555,417.55,429.772,396.899,1300448.0,418.987
2015-05-21 10:00:00,2015-05-21,2966407500.0,,70676.0,418.057,419.056,418.488,429.773,396.903,1307050.0,419.552
2015-05-21 10:15:00,2015-05-21,6124964900.0,,145450.0,418.56,420.989,419.056,429.777,396.907,1310130.0,422.486
2015-05-21 10:45:00,2015-05-21,4229219500.0,,100232.0,420.5,422.576,421.422,429.795,396.91,1310584.0,423.007
2015-05-21 11:00:00,2015-05-21,3850369700.0,,91268.0,421.153,422.085,422.515,429.8,396.925,1307560.0,423.011
2015-05-21 11:15:00,2015-05-21,5523377400.0,,130334.0,421.653,424.739,422.087,429.823,396.931,1335556.0,425.175
2015-05-21 11:30:00,2015-05-21,6412512000.0,,151086.0,422.741,424.24,424.739,429.825,396.947,1335072.0,425.176
2015-05-21 13:45:00,2015-05-21,4077225000.0,,96010.0,423.24,424.237,423.743,429.823,396.945,1337816.0,425.169
2015-05-21 14:00:00,2015-05-21,3962766100.0,,93564.0,422.179,423.545,424.237,429.823,396.944,1332870.0,424.733
2015-05-21 14:15:00,2015-05-21,2756865200.0,,65150.0,421.673,423.1,423.167,429.818,396.942,1328556.0,424.099
2015-05-21 14:30:00,2015-05-21,2076603300.0,,49134.0,421.731,422.668,422.665,429.817,396.94,1329936.0,423.669
2015-05-21 14:45:00,2015-05-21,1504107500.0,,35532.0,422.23,423.101,422.671,429.816,396.94,1326128.0,423.603
2015-05-21 15:00:00,2015-05-21,3167634900.0,,74796.0,422.226,422.725,423.1,429.812,396.937,1312836.0,423.662
