index,trading_date,total_turnover,low,limit_down,limit_up,high,basis_spread,volume,close,open,open_interest
2015-03-13 10:45:00,2015-03-13,1797911400.0,12750.0,12025.0,13560.0,12820.0,,14070.0,12770.0,12815.0,206484.0
2015-03-13 11:00:00,2015-03-13,831180900.0,12755.0,12025.0,13560.0,12785.0,,6510.0,12780.0,12775.0,206502.0
2015-03-13 11:15:00,2015-03-13,3040359300.0,12765.0,12025.0,13560.0,12835.0,,23740.0,12775.0,12780.0,206714.0
2015-03-13 11:30:00,2015-03-13,1982056000.0,12750.0,12025.0,13560.0,12795.0,,15524.0,12765.0,12780.0,206238.0
2015-03-13 13:45:00,2015-03-13,3512356100.0,12775.0,12025.0,13560.0,12845.0,,27426.0,12805.0,12800.0,208368.0
2015-03-13 14:00:00,2015-03-13,2352877400.0,12765.0,12025.0,13560.0,12825.0,,18390.0,12780.0,12805.0,208948.0
2015-03-13 14:15:00,2015-03-13,1400909100.0,12780.0,12025.0,13560.0,12815.0,,10946.0,12785.0,12780.0,208392.0
2015-03-13 14:30:00,2015-03-13,2871459500.0,12730.0,12025.0,13560.0,12785.0,,22512.0,12760.0,12785.0,209054.0
2015-03-13 14:45:00,2015-03-13,1491822000.0,12750.0,12025.0,13560.0,12785.0,,11682.0,12760.0,12760.0,208112.0
2015-03-13 15:00:00,2015-03-13,2060950300.0,12730.0,12025.0,13560.0,12770.0,,16164.0,12735.0,12755.0,205068.0
2015-03-13 21:15:00,2015-03-16,2964104600.0,12630.0,12015.0,13550.0,12705.0,,23396.0,12690.0,12700.0,206232.0
2015-03-13 21:30:00,2015-03-16,1071012300.0,12660.0,12015.0,13550.0,12690.0,,8452.0,12680.0,12685.0,206246.0
2015-03-13 21:45:00,2015-03-16,991063100.0,12635.0,12015.0,13550.0,12680.0,,7830.0,12645.0,12675.0,206238.0
2015-03-13 22:00:00,2015-03-16,1223033000.0,12620.0,12015.0,13550.0,12665.0,,9676.0,12620.0,12645.0,207326.0
2015-03-13 22:15:00,2015-03-16,1143353900.0,12605.0,12015.0,13550.0,12640.0,,9058.0,12635.0,12620.0,207586.0
2015-03-13 22:30:00,2015-03-16,1113522400.0,12635.0,12015.0,13550.0,12670.0,,8800.0,12640.0,12640.0,206366.0
2015-03-13 22:45:00,2015-03-16,364520000.0,12640.0,12015.0,13550.0,12660.0,,2882.0,12645.0,12640.0,206178.0
2015-03-13 23:00:00,2015-03-16,1207291600.0,12600.0,12015.0,13550.0,12655.0,,9568.0,12615.0,12650.0,205100.0
2015-03-13 23:15:00,2015-03-16,252300.0,12615.0,12015.0,13550.0,12615.0,,2.0,12615.0,12615.0,205098.0
2015-03-13 23:30:00,2015-03-16,0.0,12615.0,12015.0,13550.0,12615.0,,0.0,12615.0,12615.0,205098.0
2015-03-13 23:45:00,2015-03-16,0.0,12615.0,12015.0,13550.0,12615.0,,0.0,12615.0,12615.0,205098.0
2015-03-14 00:00:00,2015-03-16,0.0,12615.0,12015.0,13550.0,12615.0,,0.0,12615.0,12615.0,205098.0
2015-03-14 00:15:00,2015-03-16,0.0,12615.0,12015.0,13550.0,12615.0,,0.0,12615.0,12615.0,205098.0
2015-03-14 00:30:00,2015-03-16,0.0,12615.0,12015.0,13550.0,12615.0,,0.0,12615.0,12615.0,205098.0
2015-03-14 00:45:00,2015-03-16,0.0,12615.0,12015.0,13550.0,12615.0,,0.0,12615.0,12615.0,205098.0
2015-03-14 01:00:00,2015-03-16,0.0,12615.0,12015.0,13550.0,12615.0,,0.0,12615.0,12615.0,205098.0
2015-03-14 01:15:00,2015-03-16,0.0,12615.0,12015.0,13550.0,12615.0,,0.0,12615.0,12615.0,205098.0
2015-03-14 01:30:00,2015-03-16,0.0,12615.0,12015.0,13550.0,12615.0,,0.0,12615.0,12615.0,205098.0
2015-03-14 01:45:00,2015-03-16,0.0,12615.0,12015.0,13550.0,12615.0,,0.0,12615.0,12615.0,205098.0
2015-03-14 02:00:00,2015-03-16,0.0,12615.0,12015.0,13550.0,12615.0,,0.0,12615.0,12615.0,205098.0
2015-03-14 02:15:00,2015-03-16,0.0,12615.0,12015.0,13550.0,12615.0,,0.0,12615.0,12615.0,205098.0
2015-03-14 02:30:00,2015-03-16,0.0,12615.0,12015.0,13550.0,12615.0,,0.0,12615.0,12615.0,205098.0
2015-03-16 09:15:00,2015-03-16,11126538100.0,12355.0,12015.0,13550.0,12635.0,,89082.0,12505.0,12565.0,214856.0
2015-03-16 09:30:00,2015-03-16,2727093600.0,12455.0,12015.0,13550.0,12515.0,,21840.0,12455.0,12505.0,216470.0
2015-03-16 09:45:00,2015-03-16,1058744400.0,12450.0,12015.0,13550.0,12505.0,,8482.0,12505.0,12450.0,216626.0
2015-03-16 10:00:00,2015-03-16,3607241600.0,12500.0,12015.0,13550.0,12590.0,,28752.0,12575.0,12510.0,215536.0
2015-03-16 10:15:00,2015-03-16,2930901500.0,12565.0,12015.0,13550.0,12620.0,,23278.0,12565.0,12580.0,215408.0
2015-03-16 10:45:00,2015-03-16,2003330700.0,12565.0,12015.0,13550.0,12630.0,,15908.0,12570.0,12565.0,214894.0
2015-03-16 11:00:00,2015-03-16,2175965100.0,12520.0,12015.0,13550.0,12585.0,,17330.0,12530.0,12575.0,214938.0
2015-03-16 11:15:00,2015-03-16,1232569600.0,12520.0,12015.0,13550.0,12580.0,,9818.0,12570.0,12530.0,214968.0
2015-03-16 11:30:00,2015-03-16,727797300.0,12555.0,12015.0,13550.0,12580.0,,5792.0,12570.0,12570.0,215260.0
2015-03-16 13:45:00,2015-03-16,2014514200.0,12555.0,12015.0,13550.0,12610.0,,16008.0,12560.0,12570.0,215698.0
2015-03-16 14:00:00,2015-03-16,1513960200.0,12540.0,12015.0,13550.0,12585.0,,12054.0,12560.0,12560.0,216316.0
2015-03-16 14:15:00,2015-03-16,1341860000.0,12550.0,12015.0,13550.0,12595.0,,10672.0,12580.0,12565.0,216620.0
2015-03-16 14:30:00,2015-03-16,873966300.0,12560.0,12015.0,13550.0,12590.0,,6950.0,12575.0,12585.0,216660.0
2015-03-16 14:45:00,2015-03-16,912328800.0,12565.0,12015.0,13550.0,12590.0,,7254.0,12580.0,12570.0,215592.0
2015-03-16 15:00:00,2015-03-16,2194730500.0,12540.0,12015.0,13550.0,12590.0,,17466.0,12580.0,12580.0,212408.0
2015-03-16 21:15:00,2015-03-17,2408788200.0,12575.0,11805.0,13310.0,12650.0,,19098.0,12645.0,12595.0,215744.0
2015-03-16 21:30:00,2015-03-17,1782691400.0,12635.0,11805.0,13310.0,12660.0,,14096.0,12645.0,12640.0,215986.0
2015-03-16 21:45:00,2015-03-17,832997900.0,12630.0,11805.0,13310.0,12645.0,,6592.0,12635.0,12645.0,215956.0
2015-03-16 22:00:00,2015-03-17,945282900.0,12600.0,11805.0,13310.0,12645.0,,7492.0,12610.0,12635.0,216002.0
2015-03-16 22:15:00,2015-03-17,556944800.0,12605.0,11805.0,13310.0,12630.0,,4414.0,12615.0,12615.0,215648.0
2015-03-16 22:30:00,2015-03-17,1532319800.0,12560.0,11805.0,13310.0,12620.0,,12174.0,12565.0,12620.0,215990.0
2015-03-16 22:45:00,2015-03-17,1024610600.0,12545.0,11805.0,13310.0,12575.0,,8158.0,12570.0,12565.0,216028.0
2015-03-16 23:00:00,2015-03-17,845438400.0,12540.0,11805.0,13310.0,12580.0,,6732.0,12540.0,12565.0,214720.0
2015-03-16 23:15:00,2015-03-17,1505300.0,12545.0,11805.0,13310.0,12545.0,,12.0,12545.0,12545.0,214710.0
2015-03-16 23:30:00,2015-03-17,0.0,12545.0,11805.0,13310.0,12545.0,,0.0,12545.0,12545.0,214710.0
2015-03-16 23:45:00,2015-03-17,0.0,12545.0,11805.0,13310.0,12545.0,,0.0,12545.0,12545.0,214710.0
2015-03-17 00:00:00,2015-03-17,0.0,12545.0,11805.0,13310.0,12545.0,,0.0,12545.0,12545.0,214710.0
2015-03-17 00:15:00,2015-03-17,0.0,12545.0,11805.0,13310.0,12545.0,,0.0,12545.0,12545.0,214710.0
2015-03-17 00:30:00,2015-03-17,0.0,12545.0,11805.0,13310.0,12545.0,,0.0,12545.0,12545.0,214710.0
2015-03-17 00:45:00,2015-03-17,0.0,12545.0,11805.0,13310.0,12545.0,,0.0,12545.0,12545.0,214710.0
2015-03-17 01:00:00,2015-03-17,0.0,12545.0,11805.0,13310.0,12545.0,,0.0,12545.0,12545.0,214710.0
2015-03-17 01:15:00,2015-03-17,0.0,12545.0,11805.0,13310.0,12545.0,,0.0,12545.0,12545.0,214710.0
2015-03-17 01:30:00,2015-03-17,0.0,12545.0,11805.0,13310.0,12545.0,,0.0,12545.0,12545.0,214710.0
2015-03-17 01:45:00,2015-03-17,0.0,12545.0,11805.0,13310.0,12545.0,,0.0,12545.0,12545.0,214710.0
2015-03-17 02:00:00,2015-03-17,0.0,12545.0,11805.0,13310.0,12545.0,,0.0,12545.0,12545.0,214710.0
2015-03-17 02:15:00,2015-03-17,0.0,12545.0,11805.0,13310.0,12545.0,,0.0,12545.0,12545.0,214710.0
2015-03-17 02:30:00,2015-03-17,0.0,12545.0,11805.0,13310.0,12545.0,,0.0,12545.0,12545.0,214710.0
2015-03-17 09:15:00,2015-03-17,5041868400.0,12550.0,11805.0,13310.0,12675.0,,39944.0,12650.0,12560.0,218746.0
2015-03-17 09:30:00,2015-03-17,2477167300.0,12615.0,11805.0,13310.0,12660.0,,19602.0,12615.0,12650.0,220406.0
2015-03-17 09:45:00,2015-03-17,6231995200.0,12500.0,11805.0,13310.0,12615.0,,49674.0,12565.0,12615.0,219978.0
2015-03-17 10:00:00,2015-03-17,1252878200.0,12545.0,11805.0,13310.0,12575.0,,9976.0,12555.0,12565.0,220612.0
2015-03-17 10:15:00,2015-03-17,1025838600.0,12530.0,11805.0,13310.0,12565.0,,8174.0,12560.0,12560.0,220696.0
2015-03-17 10:45:00,2015-03-17,3550806000.0,12560.0,11805.0,13310.0,12645.0,,28154.0,12630.0,12565.0,223422.0
2015-03-17 11:00:00,2015-03-17,1529657500.0,12605.0,11805.0,13310.0,12635.0,,12120.0,12620.0,12630.0,223774.0
2015-03-17 11:15:00,2015-03-17,1432627300.0,12605.0,11805.0,13310.0,12645.0,,11346.0,12620.0,12620.0,224550.0
2015-03-17 11:30:00,2015-03-17,773289800.0,12610.0,11805.0,13310.0,12630.0,,6128.0,12615.0,12620.0,223844.0
2015-03-17 13:45:00,2015-03-17,6953534200.0,12585.0,11805.0,13310.0,12715.0,,54940.0,12585.0,12670.0,225652.0
2015-03-17 14:00:00,2015-03-17,3538706600.0,12550.0,11805.0,13310.0,12590.0,,28152.0,12570.0,12590.0,224718.0
2015-03-17 14:15:00,2015-03-17,1846003700.0,12540.0,11805.0,13310.0,12580.0,,14700.0,12555.0,12565.0,225744.0
2015-03-17 14:30:00,2015-03-17,2082929900.0,12525.0,11805.0,13310.0,12575.0,,16596.0,12545.0,12555.0,226202.0
2015-03-17 14:45:00,2015-03-17,1094998600.0,12540.0,11805.0,13310.0,12575.0,,8722.0,12565.0,12545.0,226716.0
2015-03-17 15:00:00,2015-03-17,2070959300.0,12535.0,11805.0,13310.0,12575.0,,16494.0,12555.0,12570.0,223090.0
2015-03-17 21:15:00,2015-03-18,2704530300.0,12480.0,11835.0,13350.0,12540.0,,21616.0,12520.0,12515.0,226376.0
2015-03-17 21:30:00,2015-03-18,919843000.0,12515.0,11835.0,13350.0,12540.0,,7342.0,12525.0,12525.0,226438.0
2015-03-17 21:45:00,2015-03-18,523883800.0,12520.0,11835.0,13350.0,12540.0,,4182.0,12520.0,12530.0,226582.0
2015-03-17 22:00:00,2015-03-18,790900800.0,12520.0,11835.0,13350.0,12550.0,,6308.0,12550.0,12525.0,226172.0
2015-03-17 22:15:00,2015-03-18,767220400.0,12510.0,11835.0,13350.0,12550.0,,6126.0,12515.0,12550.0,226622.0
2015-03-17 22:30:00,2015-03-18,797200500.0,12495.0,11835.0,13350.0,12520.0,,6374.0,12510.0,12520.0,227618.0
2015-03-17 22:45:00,2015-03-18,1898751800.0,12450.0,11835.0,13350.0,12520.0,,15218.0,12475.0,12505.0,230120.0
2015-03-17 23:00:00,2015-03-18,1082378700.0,12450.0,11835.0,13350.0,12485.0,,8682.0,12465.0,12470.0,228408.0
2015-03-17 23:15:00,2015-03-18,249300.0,12465.0,11835.0,13350.0,12465.0,,2.0,12465.0,12465.0,228408.0
2015-03-17 23:30:00,2015-03-18,0.0,12465.0,11835.0,13350.0,12465.0,,0.0,12465.0,12465.0,228408.0
2015-03-17 23:45:00,2015-03-18,0.0,12465.0,11835.0,13350.0,12465.0,,0.0,12465.0,12465.0,228408.0
2015-03-18 00:00:00,2015-03-18,0.0,12465.0,11835.0,13350.0,12465.0,,0.0,12465.0,12465.0,228408.0
2015-03-18 00:15:00,2015-03-18,0.0,12465.0,11835.0,13350.0,12465.0,,0.0,12465.0,12465.0,228408.0
2015-03-18 00:30:00,2015-03-18,0.0,12465.0,11835.0,13350.0,12465.0,,0.0,12465.0,12465.0,228408.0
2015-03-18 00:45:00,2015-03-18,0.0,12465.0,11835.0,13350.0,12465.0,,0.0,12465.0,12465.0,228408.0
2015-03-18 01:00:00,2015-03-18,0.0,12465.0,11835.0,13350.0,12465.0,,0.0,12465.0,12465.0,228408.0
2015-03-18 01:15:00,2015-03-18,0.0,12465.0,11835.0,13350.0,12465.0,,0.0,12465.0,12465.0,228408.0
2015-03-18 01:30:00,2015-03-18,0.0,12465.0,11835.0,13350.0,12465.0,,0.0,12465.0,12465.0,228408.0
2015-03-18 01:45:00,2015-03-18,0.0,12465.0,11835.0,13350.0,12465.0,,0.0,12465.0,12465.0,228408.0
2015-03-18 02:00:00,2015-03-18,0.0,12465.0,11835.0,13350.0,12465.0,,0.0,12465.0,12465.0,228408.0
2015-03-18 02:15:00,2015-03-18,0.0,12465.0,11835.0,13350.0,12465.0,,0.0,12465.0,12465.0,228408.0
2015-03-18 02:30:00,2015-03-18,0.0,12465.0,11835.0,13350.0,12465.0,,0.0,12465.0,12465.0,228408.0
2015-03-18 09:15:00,2015-03-18,4828902600.0,12445.0,11835.0,13350.0,12545.0,,38608.0,12485.0,12465.0,231120.0
2015-03-18 09:30:00,2015-03-18,7559372700.0,12380.0,11835.0,13350.0,12555.0,,60596.0,12550.0,12490.0,232694.0
2015-03-18 09:45:00,2015-03-18,3435362800.0,12535.0,11835.0,13350.0,12590.0,,27344.0,12545.0,12545.0,233056.0
2015-03-18 10:00:00,2015-03-18,1494926900.0,12535.0,11835.0,13350.0,12580.0,,11904.0,12560.0,12550.0,233758.0
2015-03-18 10:15:00,2015-03-18,830170400.0,12540.0,11835.0,13350.0,12565.0,,6614.0,12550.0,12560.0,233072.0
2015-03-18 10:45:00,2015-03-18,2450674300.0,12475.0,11835.0,13350.0,12555.0,,19588.0,12510.0,12550.0,229658.0
2015-03-18 11:00:00,2015-03-18,1457884500.0,12485.0,11835.0,13350.0,12520.0,,11660.0,12485.0,12515.0,229080.0
2015-03-18 11:15:00,2015-03-18,1494909500.0,12460.0,11835.0,13350.0,12505.0,,11976.0,12495.0,12480.0,229240.0
2015-03-18 11:30:00,2015-03-18,994098800.0,12470.0,11835.0,13350.0,12505.0,,7960.0,12490.0,12495.0,228228.0
2015-03-18 13:45:00,2015-03-18,3612233800.0,12420.0,11835.0,13350.0,12475.0,,29022.0,12440.0,12465.0,229806.0
2015-03-18 14:00:00,2015-03-18,1851505000.0,12410.0,11835.0,13350.0,12455.0,,14892.0,12445.0,12440.0,230478.0
2015-03-18 14:15:00,2015-03-18,1068728700.0,12415.0,11835.0,13350.0,12455.0,,8594.0,12420.0,12450.0,231064.0
2015-03-18 14:30:00,2015-03-18,1173111300.0,12415.0,11835.0,13350.0,12455.0,,9432.0,12435.0,12420.0,231294.0
2015-03-18 14:45:00,2015-03-18,1674699500.0,12420.0,11835.0,13350.0,12480.0,,13454.0,12475.0,12435.0,230422.0
2015-03-18 15:00:00,2015-03-18,4241615900.0,12460.0,11835.0,13350.0,12530.0,,33930.0,12495.0,12470.0,222378.0
2015-03-18 21:15:00,2015-03-19,2727745500.0,12430.0,11740.0,13235.0,12490.0,,21892.0,12465.0,12465.0,227582.0
2015-03-18 21:30:00,2015-03-19,710996600.0,12455.0,11740.0,13235.0,12475.0,,5704.0,12465.0,12465.0,227490.0
2015-03-18 21:45:00,2015-03-19,582689100.0,12450.0,11740.0,13235.0,12475.0,,4676.0,12455.0,12470.0,226998.0
2015-03-18 22:00:00,2015-03-19,1016789300.0,12450.0,11740.0,13235.0,12490.0,,8152.0,12470.0,12455.0,227142.0
2015-03-18 22:15:00,2015-03-19,663852900.0,12455.0,11740.0,13235.0,12475.0,,5326.0,12470.0,12470.0,226898.0
2015-03-18 22:30:00,2015-03-19,1036221500.0,12470.0,11740.0,13235.0,12500.0,,8300.0,12485.0,12470.0,227888.0
2015-03-18 22:45:00,2015-03-19,917027600.0,12475.0,11740.0,13235.0,12510.0,,7342.0,12510.0,12490.0,227698.0
2015-03-18 23:00:00,2015-03-19,2180433400.0,12505.0,11740.0,13235.0,12540.0,,17414.0,12535.0,12510.0,225926.0
2015-03-18 23:15:00,2015-03-19,7521000.0,12535.0,11740.0,13235.0,12535.0,,60.0,12535.0,12535.0,225966.0
2015-03-18 23:30:00,2015-03-19,0.0,12535.0,11740.0,13235.0,12535.0,,0.0,12535.0,12535.0,225966.0
2015-03-18 23:45:00,2015-03-19,0.0,12535.0,11740.0,13235.0,12535.0,,0.0,12535.0,12535.0,225966.0
2015-03-19 00:00:00,2015-03-19,0.0,12535.0,11740.0,13235.0,12535.0,,0.0,12535.0,12535.0,225966.0
2015-03-19 00:15:00,2015-03-19,0.0,12535.0,11740.0,13235.0,12535.0,,0.0,12535.0,12535.0,225966.0
2015-03-19 00:30:00,2015-03-19,0.0,12535.0,11740.0,13235.0,12535.0,,0.0,12535.0,12535.0,225966.0
2015-03-19 00:45:00,2015-03-19,0.0,12535.0,11740.0,13235.0,12535.0,,0.0,12535.0,12535.0,225966.0
2015-03-19 01:00:00,2015-03-19,0.0,12535.0,11740.0,13235.0,12535.0,,0.0,12535.0,12535.0,225966.0
2015-03-19 01:15:00,2015-03-19,0.0,12535.0,11740.0,13235.0,12535.0,,0.0,12535.0,12535.0,225966.0
2015-03-19 01:30:00,2015-03-19,0.0,12535.0,11740.0,13235.0,12535.0,,0.0,12535.0,12535.0,225966.0
2015-03-19 01:45:00,2015-03-19,0.0,12535.0,11740.0,13235.0,12535.0,,0.0,12535.0,12535.0,225966.0
2015-03-19 02:00:00,2015-03-19,0.0,12535.0,11740.0,13235.0,12535.0,,0.0,12535.0,12535.0,225966.0
2015-03-19 02:15:00,2015-03-19,0.0,12535.0,11740.0,13235.0,12535.0,,0.0,12535.0,12535.0,225966.0
2015-03-19 02:30:00,2015-03-19,0.0,12535.0,11740.0,13235.0,12535.0,,0.0,12535.0,12535.0,225966.0
2015-03-19 09:15:00,2015-03-19,7888128700.0,12590.0,11740.0,13235.0,12665.0,,62474.0,12650.0,12595.0,230962.0
2015-03-19 09:30:00,2015-03-19,4425272100.0,12575.0,11740.0,13235.0,12670.0,,35088.0,12595.0,12655.0,233460.0
2015-03-19 09:45:00,2015-03-19,2198068000.0,12555.0,11740.0,13235.0,12600.0,,17478.0,12585.0,12590.0,234476.0
2015-03-19 10:00:00,2015-03-19,1296842900.0,12570.0,11740.0,13235.0,12600.0,,10304.0,12580.0,12580.0,235908.0
2015-03-19 10:15:00,2015-03-19,894355100.0,12570.0,11740.0,13235.0,12600.0,,7106.0,12570.0,12575.0,235516.0
2015-03-19 10:45:00,2015-03-19,1308736900.0,12555.0,11740.0,13235.0,12585.0,,10412.0,12565.0,12565.0,236948.0
2015-03-19 11:00:00,2015-03-19,1247265200.0,12550.0,11740.0,13235.0,12590.0,,9924.0,12580.0,12565.0,235996.0
2015-03-19 11:15:00,2015-03-19,1024477600.0,12565.0,11740.0,13235.0,12595.0,,8142.0,12585.0,12585.0,236546.0
2015-03-19 11:30:00,2015-03-19,769245000.0,12560.0,11740.0,13235.0,12590.0,,6118.0,12570.0,12590.0,236140.0
2015-03-19 13:45:00,2015-03-19,3251200000.0,12515.0,11740.0,13235.0,12575.0,,25932.0,12520.0,12560.0,235762.0
2015-03-19 14:00:00,2015-03-19,1572883900.0,12510.0,11740.0,13235.0,12540.0,,12558.0,12535.0,12520.0,235062.0
2015-03-19 14:15:00,2015-03-19,1255635800.0,12515.0,11740.0,13235.0,12560.0,,10014.0,12560.0,12530.0,234304.0
2015-03-19 14:30:00,2015-03-19,1148319600.0,12545.0,11740.0,13235.0,12570.0,,9144.0,12555.0,12560.0,233628.0
2015-03-19 14:45:00,2015-03-19,1387974200.0,12545.0,11740.0,13235.0,12580.0,,11048.0,12575.0,12560.0,232840.0
2015-03-19 15:00:00,2015-03-19,1918108900.0,12530.0,11740.0,13235.0,12580.0,,15282.0,12540.0,12580.0,228938.0
2015-03-19 21:15:00,2015-03-20,2054854500.0,12520.0,11800.0,13305.0,12570.0,,16376.0,12555.0,12555.0,230084.0
2015-03-19 21:30:00,2015-03-20,1392519400.0,12550.0,11800.0,13305.0,12595.0,,11074.0,12575.0,12555.0,231144.0
2015-03-19 21:45:00,2015-03-20,975449300.0,12570.0,11800.0,13305.0,12595.0,,7752.0,12580.0,12575.0,231574.0
2015-03-19 22:00:00,2015-03-20,747376500.0,12575.0,11800.0,13305.0,12595.0,,5938.0,12585.0,12580.0,231894.0
2015-03-19 22:15:00,2015-03-20,528271400.0,12575.0,11800.0,13305.0,12595.0,,4198.0,12585.0,12590.0,231710.0
2015-03-19 22:30:00,2015-03-20,368389300.0,12575.0,11800.0,13305.0,12590.0,,2928.0,12575.0,12585.0,231052.0
2015-03-19 22:45:00,2015-03-20,1190309100.0,12550.0,11800.0,13305.0,12580.0,,9476.0,12555.0,12580.0,229920.0
2015-03-19 23:00:00,2015-03-20,832804200.0,12545.0,11800.0,13305.0,12570.0,,6632.0,12560.0,12560.0,228750.0
2015-03-19 23:15:00,2015-03-20,502300.0,12555.0,11800.0,13305.0,12555.0,,4.0,12555.0,12555.0,228748.0
2015-03-19 23:30:00,2015-03-20,0.0,12555.0,11800.0,13305.0,12555.0,,0.0,12555.0,12555.0,228748.0
2015-03-19 23:45:00,2015-03-20,0.0,12555.0,11800.0,13305.0,12555.0,,0.0,12555.0,12555.0,228748.0
2015-03-20 00:00:00,2015-03-20,0.0,12555.0,11800.0,13305.0,12555.0,,0.0,12555.0,12555.0,228748.0
2015-03-20 00:15:00,2015-03-20,0.0,12555.0,11800.0,13305.0,12555.0,,0.0,12555.0,12555.0,228748.0
2015-03-20 00:30:00,2015-03-20,0.0,12555.0,11800.0,13305.0,12555.0,,0.0,12555.0,12555.0,228748.0
2015-03-20 00:45:00,2015-03-20,0.0,12555.0,11800.0,13305.0,12555.0,,0.0,12555.0,12555.0,228748.0
2015-03-20 01:00:00,2015-03-20,0.0,12555.0,11800.0,13305.0,12555.0,,0.0,12555.0,12555.0,228748.0
2015-03-20 01:15:00,2015-03-20,0.0,12555.0,11800.0,13305.0,12555.0,,0.0,12555.0,12555.0,228748.0
2015-03-20 01:30:00,2015-03-20,0.0,12555.0,11800.0,13305.0,12555.0,,0.0,12555.0,12555.0,228748.0
